ID	group	gene	percent_ident	alignment_length	E-score
CKDGNL_01840	rplP	gene-BB_RS02450	100.0	417	0.0
CKDGNL_01845	rpsC	gene-BB_RS02445	99.433	882	0.0
CKDGNL_01850	rplV	gene-BB_RS02440	99.725	363	0.0
CKDGNL_01855	rpsS	gene-BB_RS02435	99.642	279	1.1e-141
CKDGNL_01860	rplB	gene-BB_RS02430	99.88	834	0.0
CKDGNL_01865	rplW	gene-BB_RS02425	99.663	297	2e-151
CKDGNL_01870	rplD	gene-BB_RS02420	99.683	630	0.0
CKDGNL_01875	rplC	gene-BB_RS02415	100.0	621	0.0
CKDGNL_01880	rpsJ	gene-BB_RS02410	100.0	312	3.56e-161
CKDGNL_01885	tuf	gene-BB_RS02405	100.0	1185	0.0
CKDGNL_01890	group_4154	gene-BB_RS02400	99.744	390	0.0
CKDGNL_01895	norM	gene-BB_RS02395	100.0	1365	0.0
CKDGNL_01900	murA	gene-BB_RS02390	99.766	1284	0.0
CKDGNL_01905	ymdB	gene-BB_RS02385	99.513	822	0.0
CKDGNL_01915	lspA	gene-BB_RS02375	99.805	513	0.0
CKDGNL_01920	nIF3	gene-BB_RS02370	99.598	747	0.0
CKDGNL_01925	pgeF	gene-BB_RS02365	99.855	690	0.0
CKDGNL_01930	lptB	gene-BB_RS02360	99.874	792	0.0
CKDGNL_01930	lptB	gene-BB_RS02355	100.0	53	3.94e-20
CKDGNL_01935	Organic solvent tolerance-like N-terminal domain-containing protein	gene-BB_RS02355	100.0	696	0.0
CKDGNL_01940	group_3432	gene-BB_RS02350	99.621	528	0.0
CKDGNL_01945	ndk	gene-BB_RS02345	100.0	504	0.0
CKDGNL_01950	efbC	gene-BB_RS02340	100.0	300	1.12e-154
CKDGNL_01955	dnaX	gene-BB_RS02335	99.822	1683	0.0
CKDGNL_01975	group_3691	gene-BB_RS02315	100.0	714	0.0
CKDGNL_01990	group_3977	gene-BB_RS02300	99.847	1311	0.0
CKDGNL_01995	Fibronectin type-III domain-containing protein	gene-BB_RS02295	99.54	1521	0.0
CKDGNL_02000	uvrC	gene-BB_RS02290	99.89	1812	0.0
CKDGNL_02005	group_3799	gene-BB_RS02285	99.835	606	0.0
CKDGNL_02010	holA	gene-BB_RS02280	100.0	990	0.0
CKDGNL_02015	rfaB	gene-BB_RS02275	99.826	1152	0.0
CKDGNL_02020	mscS	gene-BB_RS02270	99.763	843	0.0
CKDGNL_02025	chrA	gene-BB_RS02265	100.0	588	0.0
CKDGNL_02030	group_2135	gene-BB_RS02260	99.438	534	0.0
CKDGNL_02035	rpoN	gene-BB_RS02255	99.683	1260	0.0
CKDGNL_02040	raiA	gene-BB_RS02250	99.66	294	8.39e-150
CKDGNL_02045	ptsH	gene-BB_RS02245	99.638	276	4.63e-140
CKDGNL_02050	ptsN	gene-BB_RS02240	99.81	2106	0.0
CKDGNL_02055	aspS	gene-BB_RS02235	100.0	1761	0.0
CKDGNL_02060	fbaA	gene-BB_RS02225	99.907	1080	0.0
CKDGNL_02065	wcaG	gene-BB_RS02220	99.813	1068	0.0
CKDGNL_02070	jag	gene-BB_RS02215	99.588	729	0.0
CKDGNL_02075	yidC	gene-BB_RS02210	99.45	1635	0.0
CKDGNL_02080	rnpA	gene-BB_RS02205	99.444	360	0.0
CKDGNL_02085	rpmH	gene-BB_RS02200	100.0	156	8.02e-77
CKDGNL_02090	Uncharacterized protein BB_0439	gene-BB_RS02195	100.0	300	1.12e-154
CKDGNL_02095	dnaN	gene-BB_RS02190	99.827	1158	0.0
CKDGNL_02100	dnaA	gene-BB_RS02185	99.727	1464	0.0
CKDGNL_02105	gyrB	gene-BB_RS02180	99.843	1905	0.0
CKDGNL_02105	gyrB	gene-BB_RS00180	79.167	96	8.7e-14
CKDGNL_02110	gyrA	gene-BB_RS02175	100.0	2433	0.0
CKDGNL_02115	parB	gene-BB_RS02170	99.745	783	0.0
CKDGNL_02120	group_2137	gene-BB_RS02165	100.0	714	0.0
CKDGNL_02125	group_3311	gene-BB_RS02160	100.0	753	0.0
CKDGNL_02130	Impact N-terminal domain-containing protein	gene-BB_RS02155	99.67	606	0.0
CKDGNL_02135	DUF1893 domain-containing protein	gene-BB_RS02150	100.0	390	0.0
CKDGNL_02140	DUF3784 domain-containing protein	gene-BB_RS02145	100.0	318	2.0100000000000002e-164
CKDGNL_02145	rsmI	gene-BB_RS02140	99.425	696	0.0
CKDGNL_02150	rCL	gene-BB_RS02135	99.271	549	0.0
CKDGNL_02170	mpg	gene-BB_RS02115	100.0	561	0.0
CKDGNL_02175	group_1691	gene-BB_RS02110	100.0	840	0.0
CKDGNL_02185	group_1387	gene-BB_RS02075	99.911	4485	0.0
CKDGNL_02190	rrp1	gene-BB_RS02070	99.026	924	0.0
CKDGNL_02195	group_3997	gene-BB_RS02065	99.611	1029	0.0
CKDGNL_02200	adk	gene-BB_RS02060	99.843	636	0.0
CKDGNL_02205	Pheromone shutdown protein TraB, contains GTxH motif (function unknown)	gene-BB_RS02055	99.588	1215	0.0
CKDGNL_02210	cheB	gene-BB_RS02050	99.911	1128	0.0
CKDGNL_02215	group_3446	gene-BB_RS02045	100.0	858	0.0
CKDGNL_02220	sEC59	gene-BB_RS02040	99.678	621	0.0
CKDGNL_02225	Membrane protein, putative	gene-BB_RS02035	99.872	780	0.0
CKDGNL_02230	Endonuclease	gene-BB_RS02030	99.433	882	0.0
CKDGNL_02235	group_1391	gene-BB_RS02025	100.0	630	0.0
CKDGNL_02240	group_3585	gene-BB_RS02020	99.947	1878	0.0
CKDGNL_02245	manA	gene-BB_RS02015	99.821	1119	0.0
CKDGNL_02250	group_4010	gene-BB_RS02010	100.0	612	0.0
CKDGNL_02255	DUF3996 domain-containing protein	gene-BB_RS02005	100.0	612	0.0
CKDGNL_02260	group_2139	gene-BB_RS02000	100.0	417	0.0
CKDGNL_02265	putative secreted protein	gene-BB_RS01995	100.0	678	0.0
CKDGNL_02270	proS	gene-BB_RS01990	99.727	1467	0.0
CKDGNL_02275	gltP	gene-BB_RS01985	99.751	1203	0.0
CKDGNL_02280	group_1694	gene-BB_RS01980	99.612	1545	0.0
CKDGNL_02285	aNKYR	gene-BB_RS01975	99.394	660	0.0
CKDGNL_02290	group_1695	gene-BB_RS01970	99.709	1032	0.0
CKDGNL_02295	group_3754	gene-BB_RS01965	99.647	849	0.0
CKDGNL_02305	rpmG	gene-BB_RS01955	100.0	180	8.86e-90
CKDGNL_02315	nusG	gene-BB_RS01940	99.459	555	0.0
CKDGNL_02320	rplK	gene-BB_RS01935	100.0	432	0.0
CKDGNL_02325	rplA	gene-BB_RS01930	99.413	681	0.0
CKDGNL_02330	rplJ	gene-BB_RS01925	99.796	489	0.0
CKDGNL_02335	rplL	gene-BB_RS01920	99.2	375	0.0
CKDGNL_02340	rpoB	gene-BB_RS01915	99.308	3468	0.0
CKDGNL_02345	rpoC	gene-BB_RS01910	99.806	4134	0.0
CKDGNL_02350	rpsL	gene-BB_RS01905	99.733	375	0.0
CKDGNL_02355	rpsG	gene-BB_RS01900	100.0	474	0.0
CKDGNL_02360	bmpD	gene-BB_RS01895	100.0	1026	0.0
CKDGNL_02360	bmpD	gene-BB_RS01885	67.262	672	5.2799999999999996e-45
CKDGNL_02360	bmpD	gene-BB_RS01880	75.352	142	6.04e-19
CKDGNL_02365	bmpC	gene-BB_RS01890	99.906	1062	0.0
CKDGNL_02365	bmpC	gene-BB_RS01880	68.182	176	8.69e-11
CKDGNL_02370	bmpA	gene-BB_RS01885	99.608	1020	0.0
CKDGNL_02370	bmpA	gene-BB_RS01880	69.845	451	2.9099999999999996e-48
CKDGNL_02370	bmpA	gene-BB_RS01895	67.459	673	5.25e-45
CKDGNL_02375	bmpB	gene-BB_RS01880	99.61	1026	0.0
CKDGNL_02375	bmpB	gene-BB_RS01885	70.156	449	8.37e-49
CKDGNL_02375	bmpB	gene-BB_RS01895	76.056	142	1.42e-20
CKDGNL_02375	bmpB	gene-BB_RS01890	68.75	176	6.89e-12
CKDGNL_02380	treA	gene-BB_RS01875	99.579	1425	0.0
CKDGNL_02385	mgtE	gene-BB_RS01870	99.341	1365	0.0
CKDGNL_02390	hinT	gene-BB_RS01865	100.0	420	0.0
CKDGNL_02395	Uncharacterized protein BB_0378	gene-BB_RS01860	99.397	663	0.0
CKDGNL_02400	luxS	gene-BB_RS01855	100.0	474	0.0
CKDGNL_02405	metK	gene-BB_RS01850	99.321	1179	0.0
CKDGNL_02410	group_3267	gene-BB_RS01845	99.86	714	0.0
CKDGNL_02410	group_3267	gene-BB_RS05010	65.929	678	2.15e-35
CKDGNL_02415	pdeB	gene-BB_RS01840	100.0	1140	0.0
CKDGNL_02420	P31-23	gene-BB_RS01835	99.87	768	0.0
CKDGNL_02425	gltX	gene-BB_RS01830	99.661	1473	0.0
CKDGNL_02430	glyQS	gene-BB_RS01825	99.851	1338	0.0
CKDGNL_02435	tyrS	gene-BB_RS01820	99.918	1218	0.0
CKDGNL_02440	clpA	gene-BB_RS01815	99.913	2292	0.0
CKDGNL_02445	NAD(P)H-dependent glycerol-3-phosphate dehydrogenase	gene-BB_RS01810	99.811	1059	0.0
CKDGNL_02450	group_3903	gene-BB_RS01805	100.0	279	2.59e-143
CKDGNL_02455	apeA	gene-BB_RS01800	99.927	1377	0.0
CKDGNL_02460	p22	gene-BB_RS01795	99.829	585	0.0
CKDGNL_02465	mgsA	gene-BB_RS01790	99.475	381	0.0
CKDGNL_02470	pdeA	gene-BB_RS01785	99.95	2013	0.0
CKDGNL_02475	lgt	gene-BB_RS01780	99.899	987	0.0
CKDGNL_02480	group_1702	gene-BB_RS01775	99.913	1143	0.0
CKDGNL_02490	ctpA	gene-BB_RS01765	99.72	1428	0.0
CKDGNL_02495	rsmE2	gene-BB_RS01760	99.317	732	0.0
CKDGNL_02500	UDP-N-acetyl-D-mannosaminuronic acid transferase (WecB/TagA/CpsF family)	gene-BB_RS01755	98.992	595	0.0
CKDGNL_02505	cdnL	gene-BB_RS01750	100.0	489	0.0
CKDGNL_02510	LptF/LptG family permease	gene-BB_RS01745	99.895	951	0.0
CKDGNL_02515	Permease	gene-BB_RS01740	99.889	1800	0.0
CKDGNL_02520	group_3308	gene-BB_RS01735	99.465	1122	0.0
CKDGNL_02525	group_3483	gene-BB_RS01730	99.872	1566	0.0
CKDGNL_02530	rpmB	gene-BB_RS01725	100.0	279	2.59e-143
CKDGNL_02535	amrB	gene-BB_RS01720	99.865	741	0.0
CKDGNL_02540	pyk	gene-BB_RS01715	99.791	1434	0.0
CKDGNL_02545	rqcH	gene-BB_RS01710	99.93	1419	0.0
CKDGNL_02550	lolA	gene-BB_RS01705	100.0	651	0.0
CKDGNL_02555	BB_0345 family helix-turn-helix protein	gene-BB_RS01700	99.749	1197	0.0
CKDGNL_02560	uvrD	gene-BB_RS01695	99.809	2097	0.0
CKDGNL_02560	uvrD	gene-BB_RS03050	81.944	72	4.08e-12
CKDGNL_02565	gatC	gene-BB_RS01690	100.0	276	1.0899999999999999e-141
CKDGNL_02570	gatA	gene-BB_RS01685	99.516	1446	0.0
CKDGNL_02575	gatB	gene-BB_RS01680	99.863	1458	0.0
CKDGNL_02580	Uncharacterized protein BB_0340	gene-BB_RS01675	98.765	810	0.0
CKDGNL_02585	rplM	gene-BB_RS01670	100.0	441	0.0
CKDGNL_02590	rpsI	gene-BB_RS01665	99.757	411	0.0
CKDGNL_02595	eno	gene-BB_RS01660	99.616	1302	0.0
CKDGNL_02600	P26	gene-BB_RS01655	99.863	732	0.0
CKDGNL_02605	gsiA	gene-BB_RS01650	100.0	972	0.0
CKDGNL_02610	dppD	gene-BB_RS01645	99.885	873	0.0
CKDGNL_02615	dppC	gene-BB_RS01640	99.81	1050	0.0
CKDGNL_02620	dppB	gene-BB_RS01635	99.891	921	0.0
CKDGNL_02625	group_3386	gene-BB_RS01630	99.2	1626	0.0
CKDGNL_02625	group_3386	gene-BB_RS01625	69.309	1476	7.36e-166
CKDGNL_02625	group_3386	gene-BB_RS05550	68.891	1379	2.11e-147
CKDGNL_02625	group_3386	gene-BB_RS01620	67.348	1516	2.93e-120
CKDGNL_02625	group_3386	gene-BB_RS05245	65.511	1154	4.37e-61
CKDGNL_02630	group_1715	gene-BB_RS01625	97.858	1587	0.0
CKDGNL_02630	group_1715	gene-BB_RS05550	73.155	1382	0.0
CKDGNL_02630	group_1715	gene-BB_RS01630	69.68	1438	9.329999999999999e-171
CKDGNL_02630	group_1715	gene-BB_RS01620	70.105	1425	2.0600000000000002e-166
CKDGNL_02630	group_1715	gene-BB_RS05245	67.079	1133	8.22e-83
CKDGNL_02635	group_2140	gene-BB_RS01620	94.466	1572	0.0
CKDGNL_02635	group_2140	gene-BB_RS01625	68.978	1399	5.47e-142
CKDGNL_02635	group_2140	gene-BB_RS05550	68.505	1378	2.65e-133
CKDGNL_02635	group_2140	gene-BB_RS01630	67.037	1532	1.4700000000000001e-117
CKDGNL_02635	group_2140	gene-BB_RS05245	65.596	747	1.06e-30
CKDGNL_02640	Glycerol-3-phosphate O-acyltransferase	gene-BB_RS01615	99.889	897	0.0
CKDGNL_02645	group_3701	gene-BB_RS01610	99.821	2796	0.0
CKDGNL_02650	VWFA domain-containing protein	gene-BB_RS01605	99.73	1110	0.0
CKDGNL_02655	bamD	gene-BB_RS01600	99.444	360	0.0
CKDGNL_02660	xkdP	gene-BB_RS01595	100.0	1134	0.0
CKDGNL_02665	group_1400	gene-BB_RS01590	100.0	1029	0.0
CKDGNL_02670	nupN	gene-BB_RS01580	99.905	1053	0.0
CKDGNL_02675	mglA	gene-BB_RS01575	99.452	1461	0.0
CKDGNL_02680	nupP	gene-BB_RS01570	99.25	933	0.0
CKDGNL_02685	nupQ	gene-BB_RS01565	99.752	807	0.0
CKDGNL_02690	group_2141	gene-BB_RS01560	100.0	687	0.0
CKDGNL_02695	ispA	gene-BB_RS01555	99.713	1044	0.0
CKDGNL_02700	rlmE	gene-BB_RS01550	99.655	579	0.0
CKDGNL_02705	cheW	gene-BB_RS01545	100.0	531	0.0
CKDGNL_02710	nadK	gene-BB_RS01540	99.881	840	0.0
CKDGNL_02715	group_3612	gene-BB_RS01535	99.605	759	0.0
CKDGNL_02720	group_2142	gene-BB_RS01530	99.443	1077	0.0
CKDGNL_02725	group_3949	gene-BB_RS01525	99.642	837	0.0
CKDGNL_02730	rsmH	gene-BB_RS01520	99.551	891	0.0
CKDGNL_02735	ftsL	gene-BB_RS01515	100.0	282	6.16e-145
CKDGNL_02740	murF	gene-BB_RS01510	99.569	1392	0.0
CKDGNL_02745	mraY	gene-BB_RS01505	99.905	1056	0.0
CKDGNL_02750	ftsW	gene-BB_RS01500	99.906	1059	0.0
CKDGNL_02755	ftsQ	gene-BB_RS01495	99.866	744	0.0
CKDGNL_02760	ftsA	gene-BB_RS01490	100.0	1242	0.0
CKDGNL_02765	ftsZ	gene-BB_RS01485	99.167	1200	0.0
CKDGNL_02770	TPR repeat-containing protein BB_0298	gene-BB_RS01480	99.567	693	0.0
CKDGNL_02775	dprA	gene-BB_RS01475	99.365	945	0.0
CKDGNL_02780	hslV	gene-BB_RS01470	99.454	549	0.0
CKDGNL_02785	hslU	gene-BB_RS01465	98.07	1347	0.0
CKDGNL_02790	flgB	gene-BB_RS01460	99.51	408	0.0
CKDGNL_02795	flgC	gene-BB_RS01455	100.0	459	0.0
CKDGNL_02800	fliE	gene-BB_RS01450	100.0	333	1.5199999999999998e-172
CKDGNL_02805	fliF	gene-BB_RS01445	100.0	1710	0.0
CKDGNL_02810	group_3778	gene-BB_RS01440	100.0	1035	0.0
CKDGNL_02815	fliH	gene-BB_RS01435	99.457	921	0.0
CKDGNL_02820	fliI	gene-BB_RS01430	99.542	1311	0.0
CKDGNL_02825	group_1718	gene-BB_RS01425	99.537	432	0.0
CKDGNL_02830	Flagellar protein	gene-BB_RS01420	99.191	618	0.0
CKDGNL_02835	fliK	gene-BB_RS01415	99.321	1179	0.0
CKDGNL_02840	flgD	gene-BB_RS01410	100.0	444	0.0
CKDGNL_02845	flgE	gene-BB_RS01405	99.699	1329	0.0
CKDGNL_02850	swrD	gene-BB_RS01400	100.0	225	4.2399999999999996e-114
CKDGNL_02855	motA	gene-BB_RS01395	100.0	783	0.0
CKDGNL_02860	motB	gene-BB_RS01390	100.0	783	0.0
CKDGNL_02865	fliL	gene-BB_RS01385	100.0	537	0.0
CKDGNL_02870	fliM	gene-BB_RS01380	100.0	1059	0.0
CKDGNL_02875	fliN	gene-BB_RS01375	100.0	342	2.04e-177
CKDGNL_02880	fliZ	gene-BB_RS01370	99.681	627	0.0
CKDGNL_02885	fliP	gene-BB_RS01365	100.0	765	0.0
CKDGNL_02890	fliQ	gene-BB_RS01360	100.0	264	3.39e-135
CKDGNL_02895	fliR	gene-BB_RS01355	100.0	789	0.0
CKDGNL_02900	flhB	gene-BB_RS01350	99.821	1119	0.0
CKDGNL_02905	flhA	gene-BB_RS01345	100.0	2091	0.0
CKDGNL_02910	flhF	gene-BB_RS01340	99.914	1167	0.0
CKDGNL_02915	flhG	gene-BB_RS01335	100.0	888	0.0
CKDGNL_02920	hfq	gene-BB_RS01330	100.0	480	0.0
CKDGNL_02925	fapA	gene-BB_RS01325	99.895	1905	0.0
CKDGNL_02930	Uncharacterized protein BB_0266	gene-BB_RS01320	99.34	303	1.37e-153
CKDGNL_02935	Uncharacterized protein BB_0265	gene-BB_RS01315	100.0	522	0.0
CKDGNL_02940	group_3722	gene-BB_RS01310	99.864	1470	0.0
CKDGNL_02945	group_3404	gene-BB_RS01305	100.0	507	0.0
CKDGNL_02950	group_1192	gene-BB_RS01300	99.761	1254	0.0
CKDGNL_02955	group_1720	gene-BB_RS01295	99.928	1383	0.0
CKDGNL_02960	group_1551	gene-BB_RS01290	99.607	1017	0.0
CKDGNL_02965	mltE	gene-BB_RS01285	99.768	2154	0.0
CKDGNL_02965	mltE	gene-BB_RS01290	100.0	47	1.94e-16
CKDGNL_02970	uppP	gene-BB_RS01280	99.875	801	0.0
CKDGNL_02975	ftsK	gene-BB_RS01275	99.492	2364	0.0
CKDGNL_02980	rpsU	gene-BB_RS01270	100.0	210	5.46e-106
CKDGNL_02985	nlpD	gene-BB_RS01265	99.894	945	0.0
CKDGNL_02990	recJ	gene-BB_RS01260	99.671	2127	0.0
CKDGNL_02995	lon	gene-BB_RS01255	99.793	2421	0.0
CKDGNL_02995	lon	gene-BB_RS03095	67.325	456	4.7e-31
CKDGNL_03000	mMPL	gene-BB_RS01250	99.87	2304	0.0
CKDGNL_03005	leuS	gene-BB_RS01245	99.881	2523	0.0
CKDGNL_03015	dedA	gene-BB_RS01235	100.0	615	0.0
CKDGNL_03020	pcs	gene-BB_RS01230	100.0	705	0.0
CKDGNL_03025	pepF	gene-BB_RS01225	99.492	1773	0.0
CKDGNL_03030	rdgB	gene-BB_RS01220	99.67	606	0.0
CKDGNL_03035	group_3293	gene-BB_RS01215	99.708	1026	0.0
CKDGNL_03040	group_3450	gene-BB_RS01210	99.82	555	0.0
CKDGNL_03045	yaaR	gene-BB_RS01205	100.0	495	0.0
CKDGNL_03050	glpA	gene-BB_RS01200	99.488	1563	0.0
CKDGNL_03055	glpK	gene-BB_RS01195	99.668	1506	0.0
CKDGNL_03060	glpF	gene-BB_RS01190	99.869	765	0.0
CKDGNL_03065	dck	gene-BB_RS01185	99.502	603	0.0
CKDGNL_03070	group_4043	gene-BB_RS01180	99.481	771	0.0
CKDGNL_03070	group_4043	gene-BB_RS01175	98.361	61	7.13e-23
CKDGNL_03075	lnt	gene-BB_RS01175	98.978	1566	0.0
CKDGNL_03075	lnt	gene-BB_RS01180	98.361	61	1.47e-22
CKDGNL_03080	yncE	gene-BB_RS01170	99.302	2007	0.0
CKDGNL_03085	ychF	gene-BB_RS01165	99.729	1107	0.0
CKDGNL_03090	group_2146	gene-BB_RS01160	99.517	828	0.0
CKDGNL_03095	rpsT	gene-BB_RS01155	99.225	258	3.09e-129
CKDGNL_03100	hbb	gene-BB_RS01150	99.388	327	1.4e-166
CKDGNL_03105	group_3746	gene-BB_RS01145	99.755	408	0.0
CKDGNL_03110	rho	gene-BB_RS01140	99.612	1548	0.0
CKDGNL_03115	rpmE2	gene-BB_RS01135	98.78	246	4.1e-121
CKDGNL_03120	cym1	gene-BB_RS01130	99.794	2916	0.0
CKDGNL_03125	DUF3298 domain-containing protein	gene-BB_RS01125	99.715	702	0.0
CKDGNL_03130	serS	gene-BB_RS01120	99.922	1278	0.0
CKDGNL_03135	dusA	gene-BB_RS01115	100.0	1008	0.0
CKDGNL_03140	group_1091	gene-BB_RS01110	100.0	285	1.4699999999999998e-146
CKDGNL_03140	group_1091	gene-BB_RS04865	68.261	230	8.16e-17
CKDGNL_03145	Putative lipoprotein	gene-BB_RS01105	100.0	354	0.0
CKDGNL_03145	Putative lipoprotein	gene-BB_RS04865	74.212	349	4.68e-59
CKDGNL_03150	pgl	gene-BB_RS01100	99.859	708	0.0
CKDGNL_03155	fliG	gene-BB_RS01095	100.0	1218	0.0
CKDGNL_03160	alaS	gene-BB_RS01090	99.944	1785	0.0
CKDGNL_03165	zupT	gene-BB_RS01085	100.0	822	0.0
CKDGNL_03170	pstB	gene-BB_RS01080	96.552	783	0.0
CKDGNL_03175	pstA	gene-BB_RS01075	99.722	1437	0.0
CKDGNL_03180	pstC	gene-BB_RS01070	100.0	909	0.0
CKDGNL_03185	pstS	gene-BB_RS01065	99.643	840	0.0
CKDGNL_03190	efp	gene-BB_RS01060	100.0	579	0.0
CKDGNL_03195	group_3802	gene-BB_RS01055	99.847	654	0.0
CKDGNL_03205	Borrelia PFam57/62 partition protein	gene-BB_RS01045	99.903	1032	0.0
CKDGNL_03210	mutL	gene-BB_RS01040	99.564	1833	0.0
CKDGNL_03215	tetratricopeptide repeat protein	gene-BB_RS01035	99.741	1158	0.0
CKDGNL_03220	group_1722	gene-BB_RS01030	100.0	768	0.0
CKDGNL_03225	BB_0208 family protein	gene-BB_RS01025	99.828	1746	0.0
CKDGNL_03230	UTP--glucose-1-phosphate uridylyltransferase	gene-BB_RS01020	100.0	837	0.0
CKDGNL_03235	rsmD	gene-BB_RS01015	100.0	537	0.0
CKDGNL_03240	hDGYP	gene-BB_RS01010	99.419	1548	0.0
CKDGNL_03255	hflC	gene-BB_RS00995	99.691	972	0.0
CKDGNL_03260	hflK	gene-BB_RS00990	99.466	936	0.0
CKDGNL_03265	tlyC	gene-BB_RS00985	99.839	1239	0.0
CKDGNL_03275	murE	gene-BB_RS00975	100.0	1527	0.0
CKDGNL_03280	ddl	gene-BB_RS00970	99.724	1086	0.0
CKDGNL_03285	Putative membrane protein	gene-BB_RS00965	99.823	2265	0.0
CKDGNL_03290	spoT	gene-BB_RS00960	99.85	2004	0.0
CKDGNL_03290	spoT	gene-BB_RS00955	100.0	44	7.52e-15
CKDGNL_03295	prmC	gene-BB_RS00955	99.419	861	0.0
CKDGNL_03295	prmC	gene-BB_RS00960	100.0	44	3.18e-15
CKDGNL_03300	prfA	gene-BB_RS00950	99.721	1074	0.0
CKDGNL_03300	prfA	gene-BB_RS00365	76.382	199	3.2700000000000004e-35
CKDGNL_03305	lapB	gene-BB_RS00945	99.912	1140	0.0
CKDGNL_03310	tatD	gene-BB_RS00940	99.753	810	0.0
CKDGNL_03315	group_2149	gene-BB_RS00935	99.459	739	0.0
CKDGNL_03320	Yip1 domain-containing protein	gene-BB_RS00930	99.694	654	0.0
CKDGNL_03325	infC	gene-BB_RS00925	99.643	561	0.0
CKDGNL_03330	rpmI	gene-BB_RS00920	100.0	201	3.99e-101
CKDGNL_03335	rplT	gene-BB_RS00915	99.425	348	1.7e-178
CKDGNL_03340	group_1726	gene-BB_RS00910	99.234	261	7.37e-131
CKDGNL_03345	tsaE	gene-BB_RS00905	99.758	414	0.0
CKDGNL_03350	tsaB	gene-BB_RS00900	99.847	654	0.0
CKDGNL_03355	csrA	gene-BB_RS00895	100.0	246	1.86e-125
CKDGNL_03360	fliW	gene-BB_RS00890	100.0	393	0.0
CKDGNL_03365	flgL	gene-BB_RS00885	100.0	1275	0.0
CKDGNL_03370	flgK	gene-BB_RS00880	99.788	1884	0.0
CKDGNL_03375	flbF	gene-BB_RS00875	99.798	495	0.0
CKDGNL_03380	mnmE	gene-BB_RS00870	99.642	1395	0.0
CKDGNL_03385	mnmG	gene-BB_RS00865	99.893	1866	0.0
CKDGNL_03390	rsmG	gene-BB_RS00860	99.522	627	0.0
CKDGNL_03395	moxR	gene-BB_RS00855	100.0	993	0.0
CKDGNL_03400	yeaD2	gene-BB_RS00850	99.772	876	0.0
CKDGNL_03405	batD	gene-BB_RS00845	99.89	906	0.0
CKDGNL_03410	chlD	gene-BB_RS00840	99.701	1002	0.0
CKDGNL_03415	terY	gene-BB_RS00835	99.088	987	0.0
CKDGNL_03420	tPR	gene-BB_RS00830	98.299	588	0.0
CKDGNL_03425	SH3b domain-containing protein	gene-BB_RS00825	99.351	2004	0.0
CKDGNL_03425	SH3b domain-containing protein	gene-BB_RS00830	100.0	52	3.49e-19
CKDGNL_03430	infA	gene-BB_RS00820	99.099	222	9.76e-110
CKDGNL_03435	dksA	gene-BB_RS00815	99.735	378	0.0
CKDGNL_03440	ompA	gene-BB_RS00810	99.402	1170	0.0
CKDGNL_03445	4-alpha-glucanotransferase	gene-BB_RS00805	99.474	1521	0.0
CKDGNL_03450	putative glycosyl hydrolase, alpha amylase family	gene-BB_RS00800	100.0	1845	0.0
CKDGNL_03455	K+-dependent Na+/Ca+ exchanger-like protein	gene-BB_RS00795	100.0	987	0.0
CKDGNL_03460	group_3868	gene-BB_RS00790	99.943	1749	0.0
CKDGNL_03465	50S ribosomal protein L33	gene-BB_RS07735	100.0	168	2.67e-83
CKDGNL_03470	YD repeat protein	gene-BB_RS00785	99.813	1602	0.0
CKDGNL_03475	alr	gene-BB_RS00780	99.911	1119	0.0
CKDGNL_03480	S2/P23 family protein	gene-BB_RS00775	99.852	675	0.0
CKDGNL_03485	group_1408	gene-BB_RS00770	99.721	717	0.0
CKDGNL_03490	Integral membrane protein	gene-BB_RS00765	100.0	417	0.0
CKDGNL_03495	group_1409	gene-BB_RS00760	99.74	384	0.0
CKDGNL_03500	group_3075	gene-BB_RS00755	99.824	1137	0.0
CKDGNL_03505	secA	gene-BB_RS00750	99.741	2700	0.0
CKDGNL_03510	sod	gene-BB_RS00745	100.0	612	0.0
CKDGNL_03515	nagB	gene-BB_RS00740	100.0	807	0.0
CKDGNL_03520	nagA	gene-BB_RS00735	99.337	1206	0.0
CKDGNL_03525	fliD	gene-BB_RS00730	99.499	1998	0.0
CKDGNL_03530	flaB	gene-BB_RS00725	99.703	1011	0.0
CKDGNL_03535	proV	gene-BB_RS00720	100.0	1119	0.0
CKDGNL_03540	proW	gene-BB_RS00715	100.0	900	0.0
CKDGNL_03545	proX	gene-BB_RS00710	99.885	873	0.0
CKDGNL_03550	group_1732	gene-BB_RS00705	96.825	189	1.6900000000000002e-86
CKDGNL_03555	tolC	gene-BB_RS00700	99.534	1287	0.0
CKDGNL_03560	acrA	gene-BB_RS00695	99.79	954	0.0
CKDGNL_03565	Acriflavine resistance protein	gene-BB_RS00690	99.596	3216	0.0
CKDGNL_03570	Nitrogen regulatory protein P-II	gene-BB_RS00685	99.679	312	1.5099999999999999e-159
CKDGNL_03575	group_2153	gene-BB_RS00675	99.947	1893	0.0
CKDGNL_03575	group_2153	gene-BB_RS02980	77.358	106	2.48e-14
CKDGNL_03580	ftsI	gene-BB_RS00670	99.63	1890	0.0
CKDGNL_03585	hisS	gene-BB_RS00665	100.0	1371	0.0
CKDGNL_03590	group_4160	gene-BB_RS00660	100.0	1128	0.0
CKDGNL_03595	group_3078	gene-BB_RS00655	100.0	945	0.0
