Source	Target	Weight
cds-WP_010890321.1	cds-WP_010890283.1	57
cds-WP_010883945.1	cds-WP_010883898.1	351
cds-WP_010883945.1	cds-WP_002658389.1	329
cds-WP_010883945.1	cds-WP_010256138.1	260
cds-WP_010883945.1	cds-WP_010883904.1	241
cds-WP_010883945.1	cds-WP_012614969.1	149
cds-WP_010883945.1	cds-WP_012614969.1-2	149
cds-WP_010883945.1	cds-WP_010890305.1	52
cds-WP_010883945.1	cds-WP_010890283.1	50
cds-WP_010883898.1	cds-WP_002658389.1	346
cds-WP_010883898.1	cds-WP_010256138.1	277
cds-WP_010883898.1	cds-WP_010883904.1	258
cds-WP_010883898.1	cds-WP_012614969.1	149
cds-WP_010883898.1	cds-WP_012614969.1-2	149
cds-WP_010883898.1	cds-WP_010890305.1	69
cds-WP_010883898.1	cds-WP_010890283.1	67
cds-WP_002658389.1	cds-WP_010256138.1	959
cds-WP_002658389.1	cds-WP_010883904.1	551
cds-WP_002658389.1	cds-WP_012614969.1	149
cds-WP_002658389.1	cds-WP_012614969.1-2	149
cds-WP_002658389.1	cds-WP_010890305.1	323
cds-WP_002658389.1	cds-WP_010890283.1	749
cds-WP_002658389.1	cds-WP_010883949.1	368
cds-WP_002658389.1	cds-BB_RS04840	586
cds-WP_002658389.1	cds-WP_010890602.1	514
cds-WP_002658389.1	cds-WP_010883852.1	491
cds-WP_002658389.1	cds-WP_002658634.1	490
cds-WP_002658389.1	cds-WP_002658634.1-2	490
cds-WP_002658389.1	cds-BB_RS06275	490
cds-WP_002658389.1	cds-WP_010883821.1	490
cds-WP_002658389.1	cds-WP_002658634.1-3	490
cds-WP_002658389.1	cds-WP_010883890.1	487
cds-WP_002658389.1	cds-BB_RS07420	392
cds-WP_002658389.1	cds-WP_010883928.1	356
cds-WP_002658389.1	cds-WP_010258570.1	335
cds-WP_002658389.1	cds-WP_044283695.1	277
cds-WP_002658389.1	cds-BB_RS05005	178
cds-WP_002658389.1	cds-BB_RS00015	12
cds-WP_010256138.1	cds-WP_010883904.1	551
cds-WP_010256138.1	cds-WP_012614969.1	149
cds-WP_010256138.1	cds-WP_012614969.1-2	149
cds-WP_010256138.1	cds-WP_010890305.1	323
cds-WP_010256138.1	cds-WP_010890283.1	881
cds-WP_010256138.1	cds-WP_010883949.1	368
cds-WP_010256138.1	cds-BB_RS04840	976
cds-WP_010256138.1	cds-WP_010890602.1	557
cds-WP_010256138.1	cds-WP_010883852.1	692
cds-WP_010256138.1	cds-WP_002658634.1	692
cds-WP_010256138.1	cds-WP_002658634.1-2	692
cds-WP_010256138.1	cds-BB_RS06275	695
cds-WP_010256138.1	cds-WP_010883821.1	692
cds-WP_010256138.1	cds-WP_002658634.1-3	692
cds-WP_010256138.1	cds-WP_010883890.1	692
cds-WP_010256138.1	cds-BB_RS07420	782
cds-WP_010256138.1	cds-WP_010883928.1	356
cds-WP_010256138.1	cds-WP_010258570.1	509
cds-WP_010256138.1	cds-WP_044283695.1	667
cds-WP_010256138.1	cds-BB_RS05005	242
cds-WP_010256138.1	cds-BB_RS00015	402
cds-WP_010256138.1	cds-BB_RS07810	130
cds-WP_010256138.1	cds-WP_002663300.1	294
cds-WP_010256138.1	cds-WP_010883822.1	176
cds-WP_010256138.1	cds-WP_010883767.1-2	176
cds-WP_010256138.1	cds-WP_002658736.1	175
cds-WP_010256138.1	cds-WP_010883767.1	175
cds-WP_010256138.1	cds-WP_002658736.1-2	175
cds-WP_010256138.1	cds-WP_010883790.1	173
cds-WP_010256138.1	cds-WP_010883891.1	173
cds-WP_010256138.1	cds-WP_010890375.1	141
cds-WP_010256138.1	cds-WP_044283652.1	88
cds-WP_010256138.1	cds-BB_RS04510	82
cds-WP_010256138.1	cds-WP_010883946.1	38
cds-WP_010883904.1	cds-WP_012614969.1	149
cds-WP_010883904.1	cds-WP_012614969.1-2	149
cds-WP_010883904.1	cds-WP_010890305.1	323
cds-WP_010883904.1	cds-WP_010890283.1	360
cds-WP_010883904.1	cds-WP_010883949.1	199
cds-WP_010883904.1	cds-BB_RS04840	197
cds-WP_010883904.1	cds-WP_010890602.1	125
cds-WP_010883904.1	cds-WP_010883852.1	102
cds-WP_010883904.1	cds-WP_002658634.1	101
cds-WP_010883904.1	cds-WP_002658634.1-2	101
cds-WP_010883904.1	cds-BB_RS06275	101
cds-WP_010883904.1	cds-WP_010883821.1	101
cds-WP_010883904.1	cds-WP_002658634.1-3	101
cds-WP_010883904.1	cds-WP_010883890.1	98
cds-WP_010883904.1	cds-BB_RS07420	3
cds-WP_012614969.1	cds-WP_012614969.1-2	94
cds-WP_012614969.1-2	cds-WP_010890305.1	30
cds-WP_012614969.1-2	cds-WP_010890283.1	28
cds-WP_010890305.1	cds-WP_010890283.1	321
cds-WP_010890305.1	cds-WP_010883949.1	160
cds-WP_010890305.1	cds-BB_RS04840	158
cds-WP_010890305.1	cds-WP_010890602.1	86
cds-WP_010890305.1	cds-WP_010883852.1	63
cds-WP_010890305.1	cds-WP_002658634.1	62
cds-WP_010890305.1	cds-WP_002658634.1-2	62
cds-WP_010890305.1	cds-BB_RS06275	62
cds-WP_010890305.1	cds-WP_010883821.1	62
cds-WP_010890305.1	cds-WP_002658634.1-3	62
cds-WP_010890305.1	cds-WP_010883890.1	59
cds-WP_010890283.1	cds-WP_010883949.1	368
cds-WP_010890283.1	cds-BB_RS04840	718
cds-WP_010890283.1	cds-WP_010890602.1	557
cds-WP_010890283.1	cds-WP_010883852.1	623
cds-WP_010890283.1	cds-WP_002658634.1	622
cds-WP_010890283.1	cds-WP_002658634.1-2	622
cds-WP_010890283.1	cds-BB_RS06275	622
cds-WP_010890283.1	cds-WP_010883821.1	622
cds-WP_010890283.1	cds-WP_002658634.1-3	622
cds-WP_010890283.1	cds-WP_010883890.1	619
cds-WP_010890283.1	cds-BB_RS07420	524
cds-WP_010890283.1	cds-WP_010883928.1	356
cds-WP_010890283.1	cds-WP_010258570.1	467
cds-WP_010890283.1	cds-WP_044283695.1	409
cds-WP_010890283.1	cds-BB_RS05005	242
cds-WP_010890283.1	cds-BB_RS00015	144
cds-WP_010890283.1	cds-BB_RS07810	64
cds-WP_010890283.1	cds-WP_002663300.1	36
cds-WP_010883949.1	cds-BB_RS04840	366
cds-WP_010883949.1	cds-WP_010890602.1	294
cds-WP_010883949.1	cds-WP_010883852.1	271
cds-WP_010883949.1	cds-WP_002658634.1	270
cds-WP_010883949.1	cds-WP_002658634.1-2	270
cds-WP_010883949.1	cds-BB_RS06275	270
cds-WP_010883949.1	cds-WP_010883821.1	270
cds-WP_010883949.1	cds-WP_002658634.1-3	270
cds-WP_010883949.1	cds-WP_010883890.1	267
cds-WP_010883949.1	cds-BB_RS07420	172
cds-WP_010883949.1	cds-WP_010883928.1	166
cds-WP_010883949.1	cds-WP_010258570.1	115
cds-WP_010883949.1	cds-WP_044283695.1	57
cds-BB_RS04840	cds-WP_010890602.1	557
cds-BB_RS04840	cds-WP_010883852.1	692
cds-BB_RS04840	cds-WP_002658634.1	692
cds-BB_RS04840	cds-WP_002658634.1-2	692
cds-BB_RS04840	cds-BB_RS06275	695
cds-BB_RS04840	cds-WP_010883821.1	692
cds-BB_RS04840	cds-WP_002658634.1-3	692
cds-BB_RS04840	cds-WP_010883890.1	692
cds-BB_RS04840	cds-BB_RS07420	864
cds-BB_RS04840	cds-WP_010883928.1	356
cds-BB_RS04840	cds-WP_010258570.1	509
cds-BB_RS04840	cds-WP_044283695.1	1109
cds-BB_RS04840	cds-BB_RS05005	242
cds-BB_RS04840	cds-BB_RS00015	1465
cds-BB_RS04840	cds-BB_RS07810	130
cds-BB_RS04840	cds-WP_002663300.1	560
cds-BB_RS04840	cds-WP_010883822.1	563
cds-BB_RS04840	cds-WP_010883767.1-2	557
cds-BB_RS04840	cds-WP_002658736.1	557
cds-BB_RS04840	cds-WP_010883767.1	557
cds-BB_RS04840	cds-WP_002658736.1-2	557
cds-BB_RS04840	cds-WP_010883790.1	563
cds-BB_RS04840	cds-WP_010883891.1	566
cds-BB_RS04840	cds-WP_010890375.1	848
cds-BB_RS04840	cds-WP_044283652.1	542
cds-BB_RS04840	cds-BB_RS04510	512
cds-BB_RS04840	cds-WP_010883946.1	1106
cds-BB_RS04840	cds-WP_010890313.1	710
cds-BB_RS04840	cds-WP_011117331.1	155
cds-BB_RS04840	cds-WP_010890590.1	1287
cds-BB_RS04840	cds-WP_010256945.1	815
cds-BB_RS04840	cds-WP_010883853.1	764
cds-BB_RS04840	cds-WP_010883743.1	764
cds-BB_RS04840	cds-WP_010883768.1	764
cds-BB_RS04840	cds-WP_010883743.1-2	764
cds-BB_RS04840	cds-WP_010883823.1	767
cds-BB_RS04840	cds-WP_010883791.1	767
cds-BB_RS04840	cds-WP_010883892.1	767
cds-BB_RS04840	cds-WP_157659661.1	149
cds-BB_RS04840	cds-WP_010883905.1	752
cds-BB_RS04840	cds-WP_044283653.1	299
cds-BB_RS04840	cds-WP_010890603.1	908
cds-BB_RS04840	cds-WP_010883900.1	788
cds-BB_RS04840	cds-BB_RS04515	872
cds-BB_RS04840	cds-BB_RS05630	610
cds-BB_RS04840	cds-WP_010258562.1	760
cds-BB_RS04840	cds-WP_244264097.1	206
cds-BB_RS04840	cds-WP_010890269.1	179
cds-BB_RS04840	cds-WP_002657157.1	423
cds-BB_RS04840	cds-WP_010257433.1	395
cds-BB_RS04840	cds-WP_044283624.1	394
cds-BB_RS04840	cds-WP_012662345.1	394
cds-BB_RS04840	cds-WP_044283624.1-2	394
cds-BB_RS04840	cds-WP_010883824.1	390
cds-BB_RS04840	cds-WP_010883792.1	387
cds-BB_RS04840	cds-BB_RS07130	384
cds-BB_RS04840	cds-WP_020948671.1	368
cds-BB_RS04840	cds-WP_012614973.1	140
cds-BB_RS04840	cds-WP_231001455.1	150
cds-BB_RS04840	cds-BB_RS07430	140
cds-BB_RS04840	cds-WP_010890270.1	81
cds-BB_RS04840	cds-WP_231001444.1	47
cds-BB_RS04840	cds-WP_012665263.1	18
cds-WP_010890602.1	cds-WP_010883852.1	534
cds-WP_010890602.1	cds-WP_002658634.1	533
cds-WP_010890602.1	cds-WP_002658634.1-2	533
cds-WP_010890602.1	cds-BB_RS06275	533
cds-WP_010890602.1	cds-WP_010883821.1	533
cds-WP_010890602.1	cds-WP_002658634.1-3	533
cds-WP_010890602.1	cds-WP_010883890.1	530
cds-WP_010890602.1	cds-BB_RS07420	435
cds-WP_010890602.1	cds-WP_010883928.1	356
cds-WP_010890602.1	cds-WP_010258570.1	378
cds-WP_010890602.1	cds-WP_044283695.1	320
cds-WP_010890602.1	cds-BB_RS05005	221
cds-WP_010890602.1	cds-BB_RS00015	55
cds-WP_010883852.1	cds-WP_002658634.1	691
cds-WP_010883852.1	cds-WP_002658634.1-2	691
cds-WP_010883852.1	cds-BB_RS06275	691
cds-WP_010883852.1	cds-WP_010883821.1	691
cds-WP_010883852.1	cds-WP_002658634.1-3	691
cds-WP_010883852.1	cds-WP_010883890.1	688
cds-WP_010883852.1	cds-BB_RS07420	593
cds-WP_010883852.1	cds-WP_010883928.1	356
cds-WP_010883852.1	cds-WP_010258570.1	509
cds-WP_010883852.1	cds-WP_044283695.1	478
cds-WP_010883852.1	cds-BB_RS05005	242
cds-WP_010883852.1	cds-BB_RS00015	213
cds-WP_010883852.1	cds-BB_RS07810	130
cds-WP_010883852.1	cds-WP_002663300.1	105
cds-WP_002658634.1	cds-WP_002658634.1-2	692
cds-WP_002658634.1	cds-BB_RS06275	692
cds-WP_002658634.1	cds-WP_010883821.1	692
cds-WP_002658634.1	cds-WP_002658634.1-3	692
cds-WP_002658634.1	cds-WP_010883890.1	689
cds-WP_002658634.1	cds-BB_RS07420	594
cds-WP_002658634.1	cds-WP_010883928.1	356
cds-WP_002658634.1	cds-WP_010258570.1	509
cds-WP_002658634.1	cds-WP_044283695.1	479
cds-WP_002658634.1	cds-BB_RS05005	242
cds-WP_002658634.1	cds-BB_RS00015	214
cds-WP_002658634.1	cds-BB_RS07810	130
cds-WP_002658634.1	cds-WP_002663300.1	106
cds-WP_002658634.1-2	cds-BB_RS06275	692
cds-WP_002658634.1-2	cds-WP_010883821.1	692
cds-WP_002658634.1-2	cds-WP_002658634.1-3	692
cds-WP_002658634.1-2	cds-WP_010883890.1	689
cds-WP_002658634.1-2	cds-BB_RS07420	594
cds-WP_002658634.1-2	cds-WP_010883928.1	356
cds-WP_002658634.1-2	cds-WP_010258570.1	509
cds-WP_002658634.1-2	cds-WP_044283695.1	479
cds-WP_002658634.1-2	cds-BB_RS05005	242
cds-WP_002658634.1-2	cds-BB_RS00015	214
cds-WP_002658634.1-2	cds-BB_RS07810	130
cds-WP_002658634.1-2	cds-WP_002663300.1	106
cds-BB_RS06275	cds-WP_010883821.1	692
cds-BB_RS06275	cds-WP_002658634.1-3	692
cds-BB_RS06275	cds-WP_010883890.1	692
cds-BB_RS06275	cds-BB_RS07420	597
cds-BB_RS06275	cds-WP_010883928.1	356
cds-BB_RS06275	cds-WP_010258570.1	509
cds-BB_RS06275	cds-WP_044283695.1	482
cds-BB_RS06275	cds-BB_RS05005	242
cds-BB_RS06275	cds-BB_RS00015	217
cds-BB_RS06275	cds-BB_RS07810	130
cds-BB_RS06275	cds-WP_002663300.1	109
cds-WP_010883821.1	cds-WP_002658634.1-3	692
cds-WP_010883821.1	cds-WP_010883890.1	689
cds-WP_010883821.1	cds-BB_RS07420	594
cds-WP_010883821.1	cds-WP_010883928.1	356
cds-WP_010883821.1	cds-WP_010258570.1	509
cds-WP_010883821.1	cds-WP_044283695.1	479
cds-WP_010883821.1	cds-BB_RS05005	242
cds-WP_010883821.1	cds-BB_RS00015	214
cds-WP_010883821.1	cds-BB_RS07810	130
cds-WP_010883821.1	cds-WP_002663300.1	106
cds-WP_002658634.1-3	cds-WP_010883890.1	689
cds-WP_002658634.1-3	cds-BB_RS07420	594
cds-WP_002658634.1-3	cds-WP_010883928.1	356
cds-WP_002658634.1-3	cds-WP_010258570.1	509
cds-WP_002658634.1-3	cds-WP_044283695.1	479
cds-WP_002658634.1-3	cds-BB_RS05005	242
cds-WP_002658634.1-3	cds-BB_RS00015	214
cds-WP_002658634.1-3	cds-BB_RS07810	130
cds-WP_002658634.1-3	cds-WP_002663300.1	106
cds-WP_010883890.1	cds-BB_RS07420	597
cds-WP_010883890.1	cds-WP_010883928.1	356
cds-WP_010883890.1	cds-WP_010258570.1	509
cds-WP_010883890.1	cds-WP_044283695.1	482
cds-WP_010883890.1	cds-BB_RS05005	242
cds-WP_010883890.1	cds-BB_RS00015	217
cds-WP_010883890.1	cds-BB_RS07810	130
cds-WP_010883890.1	cds-WP_002663300.1	109
cds-BB_RS07420	cds-WP_010883928.1	356
cds-BB_RS07420	cds-WP_010258570.1	509
cds-BB_RS07420	cds-WP_044283695.1	749
cds-BB_RS07420	cds-BB_RS05005	242
cds-BB_RS07420	cds-BB_RS00015	484
cds-BB_RS07420	cds-BB_RS07810	130
cds-BB_RS07420	cds-WP_002663300.1	376
cds-BB_RS07420	cds-WP_010883822.1	258
cds-BB_RS07420	cds-WP_010883767.1-2	258
cds-BB_RS07420	cds-WP_002658736.1	257
cds-BB_RS07420	cds-WP_010883767.1	257
cds-BB_RS07420	cds-WP_002658736.1-2	257
cds-BB_RS07420	cds-WP_010883790.1	255
cds-BB_RS07420	cds-WP_010883891.1	255
cds-BB_RS07420	cds-WP_010890375.1	223
cds-BB_RS07420	cds-WP_044283652.1	170
cds-BB_RS07420	cds-BB_RS04510	164
cds-BB_RS07420	cds-WP_010883946.1	120
cds-BB_RS07420	cds-WP_010890313.1	8
cds-WP_010883928.1	cds-WP_010258570.1	305
cds-WP_010883928.1	cds-WP_044283695.1	247
cds-WP_010883928.1	cds-BB_RS05005	148
cds-WP_010258570.1	cds-WP_044283695.1	451
cds-WP_010258570.1	cds-BB_RS05005	242
cds-WP_010258570.1	cds-BB_RS00015	186
cds-WP_010258570.1	cds-BB_RS07810	106
cds-WP_010258570.1	cds-WP_002663300.1	78
cds-WP_044283695.1	cds-BB_RS05005	242
cds-WP_044283695.1	cds-BB_RS00015	844
cds-WP_044283695.1	cds-BB_RS07810	130
cds-WP_044283695.1	cds-WP_002663300.1	560
cds-WP_044283695.1	cds-WP_010883822.1	563
cds-WP_044283695.1	cds-WP_010883767.1-2	557
cds-WP_044283695.1	cds-WP_002658736.1	557
cds-WP_044283695.1	cds-WP_010883767.1	557
cds-WP_044283695.1	cds-WP_002658736.1-2	557
cds-WP_044283695.1	cds-WP_010883790.1	563
cds-WP_044283695.1	cds-WP_010883891.1	566
cds-WP_044283695.1	cds-WP_010890375.1	583
cds-WP_044283695.1	cds-WP_044283652.1	530
cds-WP_044283695.1	cds-BB_RS04510	512
cds-WP_044283695.1	cds-WP_010883946.1	480
cds-WP_044283695.1	cds-WP_010890313.1	368
cds-WP_044283695.1	cds-WP_011117331.1	155
cds-WP_044283695.1	cds-WP_010890590.1	152
cds-WP_044283695.1	cds-WP_010256945.1	92
cds-WP_044283695.1	cds-WP_010883853.1	54
cds-WP_044283695.1	cds-WP_010883743.1	53
cds-WP_044283695.1	cds-WP_010883768.1	53
cds-WP_044283695.1	cds-WP_010883743.1-2	53
cds-WP_044283695.1	cds-WP_010883823.1	51
cds-WP_044283695.1	cds-WP_010883791.1	48
cds-WP_044283695.1	cds-WP_010883892.1	45
cds-BB_RS05005	cds-BB_RS00015	76
cds-BB_RS00015	cds-BB_RS07810	130
cds-BB_RS00015	cds-WP_002663300.1	560
cds-BB_RS00015	cds-WP_010883822.1	563
cds-BB_RS00015	cds-WP_010883767.1-2	557
cds-BB_RS00015	cds-WP_002658736.1	557
cds-BB_RS00015	cds-WP_010883767.1	557
cds-BB_RS00015	cds-WP_002658736.1-2	557
cds-BB_RS00015	cds-WP_010883790.1	563
cds-BB_RS00015	cds-WP_010883891.1	566
cds-BB_RS00015	cds-WP_010890375.1	848
cds-BB_RS00015	cds-WP_044283652.1	542
cds-BB_RS00015	cds-BB_RS04510	512
cds-BB_RS00015	cds-WP_010883946.1	1101
cds-BB_RS00015	cds-WP_010890313.1	710
cds-BB_RS00015	cds-WP_011117331.1	155
cds-BB_RS00015	cds-WP_010890590.1	773
cds-BB_RS00015	cds-WP_010256945.1	713
cds-BB_RS00015	cds-WP_010883853.1	675
cds-BB_RS00015	cds-WP_010883743.1	674
cds-BB_RS00015	cds-WP_010883768.1	674
cds-BB_RS00015	cds-WP_010883743.1-2	674
cds-BB_RS00015	cds-WP_010883823.1	672
cds-BB_RS00015	cds-WP_010883791.1	669
cds-BB_RS00015	cds-WP_010883892.1	666
cds-BB_RS00015	cds-WP_157659661.1	149
cds-BB_RS00015	cds-WP_010883905.1	505
cds-BB_RS00015	cds-WP_044283653.1	299
cds-BB_RS00015	cds-WP_010890603.1	445
cds-BB_RS00015	cds-WP_010883900.1	381
cds-BB_RS00015	cds-BB_RS04515	358
cds-BB_RS00015	cds-BB_RS05630	263
cds-BB_RS00015	cds-WP_010258562.1	246
cds-BB_RS00015	cds-WP_244264097.1	113
cds-BB_RS00015	cds-WP_010890269.1	48
cds-BB_RS07810	cds-WP_002663300.1	102
cds-WP_002663300.1	cds-WP_010883822.1	442
cds-WP_002663300.1	cds-WP_010883767.1-2	442
cds-WP_002663300.1	cds-WP_002658736.1	441
cds-WP_002663300.1	cds-WP_010883767.1	441
cds-WP_002663300.1	cds-WP_002658736.1-2	441
cds-WP_002663300.1	cds-WP_010883790.1	439
cds-WP_002663300.1	cds-WP_010883891.1	439
cds-WP_002663300.1	cds-WP_010890375.1	407
cds-WP_002663300.1	cds-WP_044283652.1	354
cds-WP_002663300.1	cds-BB_RS04510	348
cds-WP_002663300.1	cds-WP_010883946.1	304
cds-WP_002663300.1	cds-WP_010890313.1	192
cds-WP_002663300.1	cds-WP_011117331.1	65
cds-WP_010883822.1	cds-WP_010883767.1-2	557
cds-WP_010883822.1	cds-WP_002658736.1	557
cds-WP_010883822.1	cds-WP_010883767.1	557
cds-WP_010883822.1	cds-WP_002658736.1-2	557
cds-WP_010883822.1	cds-WP_010883790.1	560
cds-WP_010883822.1	cds-WP_010883891.1	560
cds-WP_010883822.1	cds-WP_010890375.1	528
cds-WP_010883822.1	cds-WP_044283652.1	475
cds-WP_010883822.1	cds-BB_RS04510	469
cds-WP_010883822.1	cds-WP_010883946.1	425
cds-WP_010883822.1	cds-WP_010890313.1	313
cds-WP_010883822.1	cds-WP_011117331.1	155
cds-WP_010883822.1	cds-WP_010890590.1	97
cds-WP_010883822.1	cds-WP_010256945.1	37
cds-WP_010883767.1-2	cds-WP_002658736.1	556
cds-WP_010883767.1-2	cds-WP_010883767.1	556
cds-WP_010883767.1-2	cds-WP_002658736.1-2	556
cds-WP_010883767.1-2	cds-WP_010883790.1	554
cds-WP_010883767.1-2	cds-WP_010883891.1	554
cds-WP_010883767.1-2	cds-WP_010890375.1	522
cds-WP_010883767.1-2	cds-WP_044283652.1	469
cds-WP_010883767.1-2	cds-BB_RS04510	463
cds-WP_010883767.1-2	cds-WP_010883946.1	419
cds-WP_010883767.1-2	cds-WP_010890313.1	307
cds-WP_010883767.1-2	cds-WP_011117331.1	155
cds-WP_010883767.1-2	cds-WP_010890590.1	91
cds-WP_010883767.1-2	cds-WP_010256945.1	31
cds-WP_002658736.1	cds-WP_010883767.1	557
cds-WP_002658736.1	cds-WP_002658736.1-2	557
cds-WP_002658736.1	cds-WP_010883790.1	555
cds-WP_002658736.1	cds-WP_010883891.1	555
cds-WP_002658736.1	cds-WP_010890375.1	523
cds-WP_002658736.1	cds-WP_044283652.1	470
cds-WP_002658736.1	cds-BB_RS04510	464
cds-WP_002658736.1	cds-WP_010883946.1	420
cds-WP_002658736.1	cds-WP_010890313.1	308
cds-WP_002658736.1	cds-WP_011117331.1	155
cds-WP_002658736.1	cds-WP_010890590.1	92
cds-WP_002658736.1	cds-WP_010256945.1	32
cds-WP_010883767.1	cds-WP_002658736.1-2	557
cds-WP_010883767.1	cds-WP_010883790.1	555
cds-WP_010883767.1	cds-WP_010883891.1	555
cds-WP_010883767.1	cds-WP_010890375.1	523
cds-WP_010883767.1	cds-WP_044283652.1	470
cds-WP_010883767.1	cds-BB_RS04510	464
cds-WP_010883767.1	cds-WP_010883946.1	420
cds-WP_010883767.1	cds-WP_010890313.1	308
cds-WP_010883767.1	cds-WP_011117331.1	155
cds-WP_010883767.1	cds-WP_010890590.1	92
cds-WP_010883767.1	cds-WP_010256945.1	32
cds-WP_002658736.1-2	cds-WP_010883790.1	555
cds-WP_002658736.1-2	cds-WP_010883891.1	555
cds-WP_002658736.1-2	cds-WP_010890375.1	523
cds-WP_002658736.1-2	cds-WP_044283652.1	470
cds-WP_002658736.1-2	cds-BB_RS04510	464
cds-WP_002658736.1-2	cds-WP_010883946.1	420
cds-WP_002658736.1-2	cds-WP_010890313.1	308
cds-WP_002658736.1-2	cds-WP_011117331.1	155
cds-WP_002658736.1-2	cds-WP_010890590.1	92
cds-WP_002658736.1-2	cds-WP_010256945.1	32
cds-WP_010883790.1	cds-WP_010883891.1	563
cds-WP_010883790.1	cds-WP_010890375.1	531
cds-WP_010883790.1	cds-WP_044283652.1	478
cds-WP_010883790.1	cds-BB_RS04510	472
cds-WP_010883790.1	cds-WP_010883946.1	428
cds-WP_010883790.1	cds-WP_010890313.1	316
cds-WP_010883790.1	cds-WP_011117331.1	155
cds-WP_010883790.1	cds-WP_010890590.1	100
cds-WP_010883790.1	cds-WP_010256945.1	40
cds-WP_010883790.1	cds-WP_010883853.1	2
cds-WP_010883790.1	cds-WP_010883743.1	1
cds-WP_010883790.1	cds-WP_010883768.1	1
cds-WP_010883790.1	cds-WP_010883743.1-2	1
cds-WP_010883891.1	cds-WP_010890375.1	534
cds-WP_010883891.1	cds-WP_044283652.1	481
cds-WP_010883891.1	cds-BB_RS04510	475
cds-WP_010883891.1	cds-WP_010883946.1	431
cds-WP_010883891.1	cds-WP_010890313.1	319
cds-WP_010883891.1	cds-WP_011117331.1	155
cds-WP_010883891.1	cds-WP_010890590.1	103
cds-WP_010883891.1	cds-WP_010256945.1	43
cds-WP_010883891.1	cds-WP_010883853.1	5
cds-WP_010883891.1	cds-WP_010883743.1	4
cds-WP_010883891.1	cds-WP_010883768.1	4
cds-WP_010883891.1	cds-WP_010883743.1-2	4
cds-WP_010883891.1	cds-WP_010883823.1	2
cds-WP_010890375.1	cds-WP_044283652.1	542
cds-WP_010890375.1	cds-BB_RS04510	512
cds-WP_010890375.1	cds-WP_010883946.1	745
cds-WP_010890375.1	cds-WP_010890313.1	633
cds-WP_010890375.1	cds-WP_011117331.1	155
cds-WP_010890375.1	cds-WP_010890590.1	417
cds-WP_010890375.1	cds-WP_010256945.1	357
cds-WP_010890375.1	cds-WP_010883853.1	319
cds-WP_010890375.1	cds-WP_010883743.1	318
cds-WP_010890375.1	cds-WP_010883768.1	318
cds-WP_010890375.1	cds-WP_010883743.1-2	318
cds-WP_010890375.1	cds-WP_010883823.1	316
cds-WP_010890375.1	cds-WP_010883791.1	313
cds-WP_010890375.1	cds-WP_010883892.1	310
cds-WP_010890375.1	cds-WP_157659661.1	149
cds-WP_010890375.1	cds-WP_010883905.1	149
cds-WP_010890375.1	cds-WP_044283653.1	116
cds-WP_010890375.1	cds-WP_010890603.1	89
cds-WP_010890375.1	cds-WP_010883900.1	25
cds-WP_010890375.1	cds-BB_RS04515	2
cds-WP_044283652.1	cds-BB_RS04510	512
cds-WP_044283652.1	cds-WP_010883946.1	492
cds-WP_044283652.1	cds-WP_010890313.1	380
cds-WP_044283652.1	cds-WP_011117331.1	155
cds-WP_044283652.1	cds-WP_010890590.1	164
cds-WP_044283652.1	cds-WP_010256945.1	104
cds-WP_044283652.1	cds-WP_010883853.1	66
cds-WP_044283652.1	cds-WP_010883743.1	65
cds-WP_044283652.1	cds-WP_010883768.1	65
cds-WP_044283652.1	cds-WP_010883743.1-2	65
cds-WP_044283652.1	cds-WP_010883823.1	63
cds-WP_044283652.1	cds-WP_010883791.1	60
cds-WP_044283652.1	cds-WP_010883892.1	57
cds-BB_RS04510	cds-WP_010883946.1	468
cds-BB_RS04510	cds-WP_010890313.1	356
cds-BB_RS04510	cds-WP_011117331.1	155
cds-BB_RS04510	cds-WP_010890590.1	140
cds-BB_RS04510	cds-WP_010256945.1	80
cds-BB_RS04510	cds-WP_010883853.1	42
cds-BB_RS04510	cds-WP_010883743.1	41
cds-BB_RS04510	cds-WP_010883768.1	41
cds-BB_RS04510	cds-WP_010883743.1-2	41
cds-BB_RS04510	cds-WP_010883823.1	39
cds-BB_RS04510	cds-WP_010883791.1	36
cds-BB_RS04510	cds-WP_010883892.1	33
cds-WP_010883946.1	cds-WP_010890313.1	710
cds-WP_010883946.1	cds-WP_011117331.1	155
cds-WP_010883946.1	cds-WP_010890590.1	778
cds-WP_010883946.1	cds-WP_010256945.1	718
cds-WP_010883946.1	cds-WP_010883853.1	680
cds-WP_010883946.1	cds-WP_010883743.1	679
cds-WP_010883946.1	cds-WP_010883768.1	679
cds-WP_010883946.1	cds-WP_010883743.1-2	679
cds-WP_010883946.1	cds-WP_010883823.1	677
cds-WP_010883946.1	cds-WP_010883791.1	674
cds-WP_010883946.1	cds-WP_010883892.1	671
cds-WP_010883946.1	cds-WP_157659661.1	149
cds-WP_010883946.1	cds-WP_010883905.1	510
cds-WP_010883946.1	cds-WP_044283653.1	299
cds-WP_010883946.1	cds-WP_010890603.1	450
cds-WP_010883946.1	cds-WP_010883900.1	386
cds-WP_010883946.1	cds-BB_RS04515	363
cds-WP_010883946.1	cds-BB_RS05630	268
cds-WP_010883946.1	cds-WP_010258562.1	251
cds-WP_010883946.1	cds-WP_244264097.1	118
cds-WP_010883946.1	cds-WP_010890269.1	53
